UserID,UserName,Age,Gender,Email,total_courses,enrollment_frequency,avg_spending,total_spending,diversity_score,avg_course_rating,preferred_category,preferred_level,learning_depth_index,preferred_teacher,teacher_diversity
U01020,vwhitehead,28,Male,shannonsparks@gmail.com,12,12,97.42916666666666,1169.1499999999999,9,2.72,Artificial Intelligence,Intermediate,0.75,TC00042,2
U01021,richardmendez,29,Female,wernerleon@yahoo.com,2,2,0.0,0.0,2,3.355,Design,Beginner,0.0,TC00019,2
U01022,butlerjessica,17,Male,lisa97@gmail.com,13,13,66.86923076923077,869.3,10,3.6884615384615387,Web Development,Intermediate,0.3333333333333333,TC00040,2
U01023,eford,18,Male,david19@outlook.com,2,2,0.0,0.0,2,4.22,Cybersecurity,Beginner,0.0,TC00012,2
U01024,yandersen,17,Female,fmeyer@hotmail.com,3,3,162.64000000000001,487.92,2,4.246666666666667,Digital Marketing,Advanced,0.5,TC00002,3
U01025,tyronepham,34,Male,loriyoung@outlook.com,1,1,490.9,490.9,1,4.55,Artificial Intelligence,Beginner,0.0,TC00030,1
U01026,montescrystal,33,Female,ayalaariana@outlook.com,1,1,0.0,0.0,1,4.14,Finance,Beginner,0.0,TC00048,1
U01027,candice51,32,Male,tinastevens@gmail.com,2,2,0.0,0.0,2,2.3,Programming,Beginner,0.0,TC00056,2
U01028,gchapman,23,Female,tammy34@hotmail.com,2,2,163.995,327.99,2,2.195,Programming,Beginner,0.0,TC00018,2
U01029,mooneyjoseph,15,Male,samantha60@outlook.com,1,1,119.04,119.04,1,2.75,Finance,Intermediate,0.0,TC00023,1
U01030,jkennedy,23,Female,jonesalexandra@outlook.com,1,1,0.0,0.0,1,4.72,Marketing,Intermediate,0.0,TC00038,1
U01031,vasquezsarah,15,Male,ocurry@hotmail.com,13,13,118.41384615384617,1539.38,8,3.331538461538462,Design,Advanced,1.0,TC00042,2
U01032,brownvanessa,16,Male,kathleenjones@yahoo.com,14,14,99.255,1389.57,10,3.386428571428571,Marketing,Advanced,1.0,TC00042,2
U01033,dsampson,30,Male,xsingleton@outlook.com,13,13,140.80769230769232,1830.5,7,3.1692307692307695,Business,Advanced,0.8333333333333334,TC00042,2
U01034,thomas88,18,Female,michael37@gmail.com,12,12,12.4225,149.07,7,3.2566666666666664,Finance,Advanced,0.8,TC00040,2
U01035,robert02,33,Male,vmueller@hotmail.com,3,3,257.6566666666667,772.97,2,2.47,Business,Advanced,1.0,TC00007,3
U01036,johnwatson,35,Male,cheryl57@hotmail.com,1,1,0.0,0.0,1,1.59,Finance,Advanced,1.0,TC00044,1
U01037,jeremy46,32,Female,wyatt99@gmail.com,1,1,415.51,415.51,1,3.11,Artificial Intelligence,Intermediate,0.0,TC00029,1
U01038,tanya50,33,Male,lunajuan@hotmail.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00014,1
U01039,zellis,21,Female,misty82@gmail.com,1,1,0.0,0.0,1,4.94,Cybersecurity,Beginner,0.0,TC00006,1
U01040,ecook,21,Female,gamblejames@gmail.com,1,1,285.05,285.05,1,1.96,Business,Beginner,0.0,TC00028,1
U01041,nortontiffany,23,Female,karen17@yahoo.com,1,1,0.0,0.0,1,2.67,Web Development,Advanced,1.0,TC00034,1
U01042,xjohnson,26,Male,ashleymcbride@outlook.com,1,1,0.0,0.0,1,3.45,Project Management,Intermediate,0.0,TC00043,1
U01043,howardtammie,19,Female,devinanderson@outlook.com,4,4,14.33,57.32,3,2.515,Web Development,Advanced,1.5,TC00058,3
U01044,kwhite,31,Female,jeffreybell@hotmail.com,1,1,0.0,0.0,1,2.67,Web Development,Advanced,1.0,TC00045,1
U01045,brandonperkins,32,Female,jamescastro@yahoo.com,2,2,0.0,0.0,2,3.24,Data Science,Beginner,0.0,TC00008,2
U01046,ijordan,28,Female,zgray@hotmail.com,1,1,53.86,53.86,1,2.47,Finance,Beginner,0.0,TC00023,1
U01047,sarah46,29,Female,vlawson@hotmail.com,1,1,0.0,0.0,1,4.51,Design,Beginner,0.0,TC00051,1
U01048,hwilliams,16,Female,vazquezsusan@outlook.com,1,1,0.0,0.0,1,1.81,Machine Learning,Advanced,1.0,TC00049,1
U01049,sramirez,34,Male,danielle21@outlook.com,2,2,0.0,0.0,1,3.335,Data Science,Beginner,0.0,TC00010,1
U01050,charlotte36,25,Female,cameron97@outlook.com,1,1,0.0,0.0,1,1.91,Cybersecurity,Intermediate,0.0,TC00031,1
U01051,fmanning,18,Female,whitneysarah@gmail.com,2,2,0.0,0.0,2,3.23,Design,Advanced,2.0,TC00052,2
U01052,villakenneth,22,Female,franklinmichelle@outlook.com,2,2,0.0,0.0,2,4.62,Design,Beginner,0.0,TC00020,2
U01053,gonzalesmatthew,26,Female,thomaslivingston@outlook.com,1,1,0.0,0.0,1,3.02,Data Science,Intermediate,0.0,TC00016,1
U01054,jason85,20,Female,jacqueline31@yahoo.com,2,2,0.0,0.0,2,2.21,Design,Advanced,2.0,TC00007,2
U01055,gloria53,22,Female,xcasey@outlook.com,1,1,0.0,0.0,1,4.73,Machine Learning,Intermediate,0.0,TC00049,1
U01056,heather91,15,Male,pruittmichael@hotmail.com,2,2,0.39,0.78,2,3.91,Cybersecurity,Advanced,1.0,TC00021,2
U01057,mcdowellaudrey,33,Male,richardsonangela@gmail.com,1,1,0.0,0.0,1,4.1,Finance,Intermediate,0.0,TC00044,1
U01058,jon17,34,Female,alandavis@gmail.com,2,2,303.325,606.65,2,2.25,Cybersecurity,Advanced,1.0,TC00024,2
U01059,john53,30,Male,sandraswanson@hotmail.com,1,1,0.0,0.0,1,4.72,Marketing,Intermediate,0.0,TC00010,1
U01060,edwin85,34,Female,caitlyn34@outlook.com,1,1,119.04,119.04,1,2.75,Finance,Intermediate,0.0,TC00023,1
U01061,akemp,22,Female,shelby47@outlook.com,2,2,171.305,342.61,1,4.76,Project Management,Beginner,0.0,TC00009,2
U01062,kellerkaren,22,Female,rebeccawilliams@gmail.com,1,1,0.0,0.0,1,4.45,Design,Advanced,1.0,TC00051,1
U01063,djones,31,Female,qhernandez@gmail.com,1,1,0.0,0.0,1,2.67,Web Development,Advanced,1.0,TC00025,1
U01064,nfields,26,Female,mstokes@gmail.com,2,2,243.96,487.92,2,4.16,Business,Advanced,0.5,TC00052,2
U01065,stewartdavid,15,Male,bcallahan@gmail.com,4,4,81.9975,327.99,4,2.6574999999999998,Business,Advanced,0.6666666666666666,TC00018,4
U01066,jennifer14,19,Female,kgonzalez@hotmail.com,12,12,80.84750000000001,970.1700000000001,7,2.953333333333333,Data Science,Advanced,0.8,TC00040,2
U01067,kcurry,17,Male,davidwhite@hotmail.com,1,1,0.0,0.0,1,1.91,Cybersecurity,Intermediate,0.0,TC00031,1
U01068,amercer,32,Female,annetteshaffer@gmail.com,2,2,0.0,0.0,2,4.2700000000000005,Cybersecurity,Beginner,0.0,TC00006,2
U01069,jonyoung,35,Male,travis38@yahoo.com,1,1,0.0,0.0,1,4.94,Cybersecurity,Beginner,0.0,TC00031,1
U01070,mark45,32,Male,hannahpaul@yahoo.com,1,1,0.0,0.0,1,4.14,Finance,Beginner,0.0,TC00023,1
U01071,stonecheryl,19,Female,lauramcneil@hotmail.com,2,2,248.72,497.44,2,2.5549999999999997,Business,Advanced,0.5,TC00002,2
U01072,monica52,32,Male,cshields@yahoo.com,1,1,327.99,327.99,1,1.51,Project Management,Beginner,0.0,TC00060,1
U01073,kristinrivera,23,Male,eingram@gmail.com,2,2,374.325,748.65,2,3.7300000000000004,Design,Advanced,0.5,TC00033,2
U01074,dfoster,26,Female,robinsondouglas@gmail.com,1,1,0.0,0.0,1,1.59,Finance,Advanced,1.0,TC00044,1
U01075,rachel61,17,Male,alvaradochristopher@gmail.com,2,2,245.45,490.9,2,3.9349999999999996,Artificial Intelligence,Beginner,0.0,TC00054,2
U01076,michaelcarr,20,Male,christina08@yahoo.com,1,1,0.0,0.0,1,4.45,Design,Advanced,1.0,TC00003,1
U01077,morenosarah,24,Female,markrose@outlook.com,2,2,245.45,490.9,2,3.3449999999999998,Artificial Intelligence,Beginner,0.0,TC00019,2
U01078,daniel49,27,Male,herreralinda@hotmail.com,2,2,0.0,0.0,2,2.795,Design,Advanced,2.0,TC00013,2
U01079,jeffreyallen,21,Male,buckkevin@gmail.com,13,13,2.914615384615385,37.89,7,2.927692307692308,Machine Learning,Advanced,0.8333333333333334,TC00042,2
U01080,ashley40,30,Female,tanya13@gmail.com,1,1,117.68,117.68,1,2.57,Data Science,Advanced,1.0,TC00010,1
U01081,unewman,26,Female,brianbush@gmail.com,1,1,326.02,326.02,1,2.69,Business,Intermediate,0.0,TC00028,1
U01082,harristimothy,25,Male,efranklin@yahoo.com,1,1,0.0,0.0,1,4.1,Finance,Intermediate,0.0,TC00023,1
U01083,markmoore,29,Male,morgan59@gmail.com,15,15,118.636,1779.54,11,3.182666666666667,Data Science,Advanced,1.5,TC00042,2
U01084,pwright,24,Male,lwilson@yahoo.com,13,13,166.59846153846152,2165.7799999999997,8,3.3153846153846156,Artificial Intelligence,Beginner,0.5,TC00040,2
U01085,bmosley,26,Female,mistygould@gmail.com,2,2,59.52,119.04,2,2.59,Finance,Intermediate,0.0,TC00037,2
U01086,zhensley,29,Female,cford@hotmail.com,1,1,117.68,117.68,1,2.57,Data Science,Advanced,1.0,TC00016,1
U01087,colerobert,19,Male,khughes@outlook.com,1,1,299.57,299.57,1,3.74,Data Science,Beginner,0.0,TC00016,1
U01088,paigeryan,21,Male,shaffersabrina@hotmail.com,2,2,225.79,451.58,2,3.045,Cybersecurity,Advanced,1.0,TC00058,2
U01089,stewartdrew,17,Female,blackmark@outlook.com,1,1,0.0,0.0,1,2.14,Digital Marketing,Beginner,0.0,TC00036,1
U01090,lhubbard,25,Female,kimhayes@hotmail.com,2,2,0.0,0.0,2,3.1950000000000003,Digital Marketing,Intermediate,0.0,TC00019,2
U01091,lisa81,29,Female,michelle24@outlook.com,2,2,0.0,0.0,2,4.42,Machine Learning,Intermediate,0.0,TC00049,1
U01092,ureese,34,Female,mikeroberts@gmail.com,15,15,141.31066666666666,2119.66,9,3.2646666666666664,Artificial Intelligence,Beginner,0.5714285714285714,TC00042,2
U01093,vharris,23,Female,bshields@outlook.com,1,1,0.0,0.0,1,3.85,Programming,Beginner,0.0,TC00010,1
U01094,davidmolina,30,Male,mark40@hotmail.com,2,2,142.525,285.05,2,3.345,Business,Beginner,0.0,TC00049,2
U01095,kathleenrios,21,Female,floydmelanie@gmail.com,1,1,0.0,0.0,1,4.51,Design,Beginner,0.0,TC00013,1
U01096,karen44,18,Male,ellisteresa@hotmail.com,16,16,48.107499999999995,769.7199999999999,7,2.90875,Finance,Advanced,1.0,TC00042,2
U01097,aaronhinton,29,Female,debra95@yahoo.com,1,1,0.0,0.0,1,2.67,Web Development,Advanced,1.0,TC00026,1
U01098,robert85,17,Female,xbarker@yahoo.com,4,4,295.4375,1181.75,3,2.6825,Business,Advanced,1.0,TC00008,4
U01099,joyweaver,35,Female,escott@gmail.com,1,1,0.0,0.0,1,4.79,Marketing,Advanced,1.0,TC00027,1
U01100,zparrish,24,Female,sanchezamber@gmail.com,3,3,0.0,0.0,3,2.606666666666667,Cybersecurity,Advanced,1.0,TC00037,3
U01101,nicole06,33,Male,aprilwoodard@gmail.com,1,1,0.0,0.0,1,2.01,Marketing,Advanced,1.0,TC00048,1
U01102,brian27,23,Female,meghangreen@outlook.com,2,2,138.185,276.37,2,3.83,Cybersecurity,Advanced,0.5,TC00033,2
U01103,ywheeler,22,Male,michellewhitney@yahoo.com,4,4,98.565,394.26,4,2.9050000000000002,Business,Advanced,3.0,TC00033,4
U01104,russellbryant,29,Male,marshjohn@hotmail.com,1,1,0.78,0.78,1,3.89,Machine Learning,Advanced,1.0,TC00027,1
U01105,brownsusan,27,Male,wbailey@hotmail.com,1,1,0.0,0.0,1,2.38,Cybersecurity,Advanced,1.0,TC00031,1
U01106,johnsjulie,31,Male,christopherbrown@outlook.com,1,1,327.99,327.99,1,1.51,Project Management,Beginner,0.0,TC00043,1
U01107,chris50,30,Female,robynsmith@gmail.com,1,1,0.0,0.0,1,3.64,Artificial Intelligence,Beginner,0.0,TC00027,1
U01108,stoneandrew,16,Male,smithchristopher@hotmail.com,4,4,69.0925,276.37,4,2.48,Artificial Intelligence,Beginner,0.3333333333333333,TC00007,4
U01109,christopher92,24,Female,hallcrystal@outlook.com,1,1,0.0,0.0,1,2.0,Business,Advanced,1.0,TC00028,1
U01110,garrettbrandi,23,Female,kenneth82@outlook.com,2,2,18.945,37.89,1,1.9849999999999999,Web Development,Advanced,2.0,TC00001,2
U01111,fitzgeraldmarie,31,Male,ericmoore@outlook.com,1,1,0.0,0.0,1,1.13,Machine Learning,Beginner,0.0,TC00034,1
U01112,brownbrian,24,Female,christopherpreston@hotmail.com,1,1,212.39,212.39,1,3.15,Digital Marketing,Advanced,1.0,TC00038,1
U01113,gdavis,22,Female,angiemccann@gmail.com,1,1,487.92,487.92,1,3.64,Business,Advanced,1.0,TC00028,1
U01114,ericksonedward,32,Male,qchang@gmail.com,1,1,0.0,0.0,1,3.02,Data Science,Intermediate,0.0,TC00010,1
U01115,nmartinez,18,Male,badams@yahoo.com,1,1,327.99,327.99,1,1.51,Project Management,Beginner,0.0,TC00014,1
U01116,wgomez,21,Female,chad64@yahoo.com,1,1,0.0,0.0,1,1.59,Finance,Advanced,1.0,TC00023,1
U01117,brian45,23,Female,ajones@hotmail.com,1,1,0.0,0.0,1,2.43,Programming,Intermediate,0.0,TC00045,1
U01118,elliottjoseph,31,Male,davidtaylor@outlook.com,1,1,119.04,119.04,1,2.75,Finance,Intermediate,0.0,TC00023,1
U01119,bswanson,17,Female,erica19@hotmail.com,1,1,0.0,0.0,1,2.43,Programming,Intermediate,0.0,TC00026,1
U01120,ashleymarshall,35,Female,paul48@yahoo.com,1,1,117.68,117.68,1,2.57,Data Science,Advanced,1.0,TC00016,1
U01121,qmcintyre,20,Male,fbrown@yahoo.com,1,1,117.68,117.68,1,2.57,Data Science,Advanced,1.0,TC00016,1
U01122,kathrynsutton,29,Female,medwards@yahoo.com,2,2,106.195,212.39,1,3.795,Digital Marketing,Advanced,0.5,TC00024,1
U01123,garzamichael,29,Female,kimberly19@outlook.com,15,15,114.684,1720.26,10,2.884666666666667,Design,Beginner,0.625,TC00042,2
U01124,vgill,30,Female,richardpaul@hotmail.com,3,3,114.20333333333333,342.61,3,3.01,Design,Advanced,2.0,TC00018,3
U01125,sandracruz,32,Female,judyowen@hotmail.com,2,2,0.0,0.0,2,3.9400000000000004,Business,Advanced,1.0,TC00049,2
U01126,xdaniels,15,Male,gregoryhess@outlook.com,2,2,0.0,0.0,2,4.395,Marketing,Beginner,0.0,TC00019,2
U01127,amanda40,28,Female,rebecca93@hotmail.com,3,3,39.68,119.04,3,3.9766666666666666,Design,Intermediate,1.0,TC00004,3
U01128,vthompson,31,Female,castillojohn@gmail.com,2,2,0.0,0.0,2,4.39,Finance,Beginner,0.0,TC00005,2
U01129,robertvillegas,28,Female,briana87@gmail.com,1,1,326.02,326.02,1,2.69,Business,Intermediate,0.0,TC00028,1
U01130,calebmclaughlin,28,Male,gabriel37@hotmail.com,1,1,53.86,53.86,1,2.47,Finance,Beginner,0.0,TC00023,1
U01131,jmartinez,25,Male,kimberly80@gmail.com,3,3,0.26,0.78,3,2.5366666666666666,Design,Advanced,1.0,TC00021,3
U01132,sandrabrown,27,Female,bruceevans@yahoo.com,4,4,106.36,425.44,3,2.615,Artificial Intelligence,Beginner,0.3333333333333333,TC00007,4
U01133,mlee,35,Female,robertsalexander@outlook.com,1,1,0.0,0.0,1,4.51,Design,Beginner,0.0,TC00047,1
U01134,cameron67,19,Female,martinezronald@gmail.com,3,3,0.0,0.0,3,3.0833333333333335,Cybersecurity,Advanced,0.5,TC00002,3
U01135,joseph79,22,Male,ytaylor@yahoo.com,1,1,0.0,0.0,1,2.61,Design,Advanced,1.0,TC00047,1
U01136,carlmcclain,35,Male,lisabrown@hotmail.com,1,1,212.39,212.39,1,3.15,Digital Marketing,Advanced,1.0,TC00035,1
U01137,jacobkerr,28,Female,johngray@gmail.com,2,2,243.96,487.92,2,2.385,Business,Advanced,0.5,TC00007,2
U01138,xrowland,22,Female,flemingchelsea@hotmail.com,1,1,89.59,89.59,1,2.68,Artificial Intelligence,Intermediate,0.0,TC00029,1
U01139,corey88,22,Female,wjohnson@hotmail.com,1,1,0.0,0.0,1,3.85,Programming,Beginner,0.0,TC00036,1
U01140,matthew95,29,Female,hunter59@outlook.com,1,1,119.04,119.04,1,2.75,Finance,Intermediate,0.0,TC00044,1
U01141,montoyabenjamin,17,Female,bellkaren@yahoo.com,1,1,276.37,276.37,1,2.72,Design,Advanced,1.0,TC00051,1
U01142,monicastevenson,27,Male,donaldcollier@gmail.com,2,2,0.0,0.0,2,3.245,Machine Learning,Advanced,0.5,TC00049,2
U01143,michealwhite,31,Male,reneehenderson@yahoo.com,14,14,72.72785714285715,1018.19,10,2.850714285714286,Artificial Intelligence,Intermediate,1.3333333333333333,TC00042,2
U01144,fsanders,29,Female,wevans@yahoo.com,2,2,173.355,346.71,2,2.415,Data Science,Advanced,1.0,TC00009,2
U01145,hfields,15,Female,colewright@yahoo.com,1,1,472.28,472.28,1,4.74,Programming,Beginner,0.0,TC00027,1
U01146,ibrown,15,Male,adamsteresa@gmail.com,13,13,13.701538461538462,178.12,9,3.130769230769231,Machine Learning,Advanced,1.0,TC00042,2
U01147,wendy58,15,Male,dwhite@outlook.com,1,1,0.0,0.0,1,2.43,Programming,Intermediate,0.0,TC00017,1
U01148,michaela68,28,Male,katie01@hotmail.com,2,2,0.0,0.0,2,3.3,Cybersecurity,Advanced,1.0,TC00001,2
U01149,jbrown,26,Female,meganhuffman@outlook.com,4,4,315.9675,1263.87,3,3.72,Business,Beginner,0.3333333333333333,TC00021,4
U01150,nicholeellis,20,Male,kayla32@yahoo.com,1,1,53.86,53.86,1,2.47,Finance,Beginner,0.0,TC00044,1
U01151,jjimenez,28,Female,craig42@yahoo.com,14,14,77.51142857142857,1085.1599999999999,8,2.6735714285714285,Business,Beginner,0.7142857142857143,TC00040,2
U01152,penalisa,34,Male,mark00@hotmail.com,1,1,346.71,346.71,1,1.23,Project Management,Advanced,1.0,TC00043,1
U01153,stevenbarron,15,Female,amy11@hotmail.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00014,1
U01154,joanna92,24,Male,jonesjasmine@hotmail.com,2,2,0.0,0.0,2,3.125,Digital Marketing,Advanced,0.5,TC00002,2
U01155,juan00,32,Female,derrickscott@outlook.com,4,4,53.0975,212.39,4,2.525,Cybersecurity,Advanced,2.0,TC00018,4
U01156,roblesjeremy,30,Male,lauriedavies@hotmail.com,2,2,0.0,0.0,2,3.34,Business,Advanced,0.5,TC00028,2
U01157,elizabeth72,31,Female,pruittshannon@gmail.com,4,4,121.98,487.92,4,3.355,Business,Advanced,2.0,TC00002,4
U01158,zachary52,35,Male,mathiskevin@hotmail.com,12,12,101.16083333333331,1213.9299999999998,10,3.486666666666667,Cybersecurity,Beginner,0.2857142857142857,TC00040,2
U01159,marissaherrera,26,Female,cyu@hotmail.com,1,1,0.0,0.0,1,4.72,Marketing,Intermediate,0.0,TC00025,1
U01160,jbrewer,15,Female,steven39@gmail.com,4,4,66.5625,266.25,4,2.885,Digital Marketing,Advanced,0.6666666666666666,TC00007,4
U01161,owensteresa,33,Male,melissa33@outlook.com,1,1,0.0,0.0,1,4.1,Finance,Intermediate,0.0,TC00048,1
U01162,jacksonspencer,19,Female,suedavila@yahoo.com,1,1,0.0,0.0,1,1.81,Machine Learning,Advanced,1.0,TC00022,1
U01163,melissabrown,24,Male,johnross@yahoo.com,13,13,132.30307692307693,1719.94,4,3.1576923076923076,Design,Advanced,1.4,TC00042,2
U01164,estone,25,Female,rhondawallace@hotmail.com,1,1,0.0,0.0,1,2.67,Web Development,Advanced,1.0,TC00045,1
U01165,janice83,24,Male,annette68@hotmail.com,2,2,173.355,346.71,2,2.415,Data Science,Advanced,1.0,TC00008,2
U01166,gcantu,21,Male,freemandaniel@hotmail.com,2,2,142.525,285.05,2,2.315,Business,Advanced,0.5,TC00030,2
U01167,manuelmcdowell,16,Female,maria23@yahoo.com,11,11,58.69909090909091,645.69,9,2.639090909090909,Web Development,Advanced,3.0,TC00042,2
U01168,dawn22,27,Female,jimenezlori@gmail.com,1,1,37.89,37.89,1,1.3,Web Development,Advanced,1.0,TC00045,1
U01169,monicasantos,31,Female,gonzalesashlee@yahoo.com,1,1,0.0,0.0,1,4.73,Machine Learning,Intermediate,0.0,TC00014,1
U01170,dwashington,27,Female,ycoffey@yahoo.com,14,14,195.6457142857143,2739.04,8,3.0435714285714286,Artificial Intelligence,Advanced,0.8333333333333334,TC00040,2
U01171,smayo,19,Male,fkemp@outlook.com,1,1,327.99,327.99,1,1.51,Project Management,Beginner,0.0,TC00014,1
U01172,todd75,30,Male,jerryhall@hotmail.com,3,3,100.66000000000001,301.98,3,3.516666666666666,Artificial Intelligence,Intermediate,1.0,TC00002,3
U01173,cwheeler,26,Female,oward@yahoo.com,3,3,115.57,346.71,3,2.6733333333333333,Business,Advanced,3.0,TC00018,3
U01174,denise08,15,Female,karen98@outlook.com,1,1,89.59,89.59,1,2.68,Artificial Intelligence,Intermediate,0.0,TC00029,1
U01175,melissa04,20,Female,april94@yahoo.com,1,1,0.0,0.0,1,1.52,Design,Advanced,1.0,TC00047,1
U01176,hooverrobert,20,Male,johngross@yahoo.com,3,3,0.0,0.0,3,3.823333333333333,Artificial Intelligence,Beginner,0.3333333333333333,TC00018,3
U01177,keith32,16,Male,katienelson@outlook.com,13,13,41.45076923076923,538.86,9,3.083076923076923,Finance,Beginner,0.42857142857142855,TC00042,2
U01178,michaelholden,21,Female,patriciaallen@yahoo.com,2,2,0.0,0.0,2,2.78,Cybersecurity,Beginner,0.0,TC00016,2
U01179,alan43,31,Female,qprice@gmail.com,2,2,297.405,594.81,2,1.2149999999999999,Artificial Intelligence,Advanced,0.5,TC00009,2
U01180,crawfordcarol,18,Male,brandon16@yahoo.com,13,13,131.3530769230769,1707.59,10,3.05,Data Science,Advanced,1.75,TC00040,2
U01181,zgonzalez,27,Female,dawn03@gmail.com,1,1,0.0,0.0,1,3.85,Programming,Beginner,0.0,TC00047,1
U01182,masoncynthia,25,Female,charlesmurray@outlook.com,3,3,127.77999999999999,383.34,3,3.19,Business,Advanced,0.5,TC00024,2
U01183,rogeradams,21,Female,iking@outlook.com,2,2,0.0,0.0,2,2.455,Finance,Advanced,0.5,TC00037,2
U01184,lopezmackenzie,31,Male,mcculloughtaylor@gmail.com,1,1,53.86,53.86,1,2.47,Finance,Beginner,0.0,TC00044,1
U01185,kdavis,28,Male,cherrykristen@gmail.com,2,2,335.315,670.63,2,2.035,Cybersecurity,Advanced,1.0,TC00029,2
U01186,ronaldjohnson,34,Male,amandaerickson@hotmail.com,1,1,0.0,0.0,1,3.64,Artificial Intelligence,Beginner,0.0,TC00027,1
U01187,zvasquez,35,Female,timothy34@gmail.com,1,1,0.0,0.0,1,2.38,Cybersecurity,Advanced,1.0,TC00031,1
U01188,hudsonmelinda,24,Male,schmittleslie@hotmail.com,1,1,0.0,0.0,1,1.73,Machine Learning,Intermediate,0.0,TC00045,1
U01189,keaton,28,Male,donna01@gmail.com,1,1,0.0,0.0,1,4.11,Marketing,Intermediate,0.0,TC00020,1
U01190,paulperez,31,Male,williamscrystal@gmail.com,1,1,0.0,0.0,1,4.94,Cybersecurity,Beginner,0.0,TC00031,1
U01191,ygray,28,Female,sandersdavid@hotmail.com,1,1,472.28,472.28,1,4.74,Programming,Beginner,0.0,TC00045,1
U01192,sarahhampton,20,Female,rburke@gmail.com,1,1,0.0,0.0,1,4.11,Marketing,Intermediate,0.0,TC00038,1
U01193,tanya85,20,Female,kristinegreen@yahoo.com,2,2,243.96,487.92,2,2.58,Business,Advanced,2.0,TC00052,2
U01194,timothy82,32,Female,carriedawson@hotmail.com,1,1,0.0,0.0,1,2.2,Web Development,Beginner,0.0,TC00045,1
U01195,cmurray,23,Male,ehayes@outlook.com,1,1,487.92,487.92,1,3.64,Business,Advanced,1.0,TC00028,1
U01196,mosleychelsea,21,Female,bradleyholland@hotmail.com,2,2,138.575,277.15,2,3.305,Design,Advanced,2.0,TC00047,1
U01197,sharon57,28,Male,ronaldbell@hotmail.com,14,14,45.21071428571429,632.95,9,3.2135714285714285,Cybersecurity,Intermediate,1.25,TC00040,2
U01198,jeffrey72,33,Female,nbaker@hotmail.com,1,1,0.0,0.0,1,1.52,Design,Advanced,1.0,TC00047,1
U01199,theresa94,17,Female,chelseasmith@outlook.com,1,1,0.0,0.0,1,2.67,Web Development,Advanced,1.0,TC00026,1
U01200,phamilton,15,Female,jpaul@yahoo.com,1,1,0.0,0.0,1,2.2,Web Development,Beginner,0.0,TC00005,1
U01201,burtonbryan,28,Male,martinjames@gmail.com,1,1,177.34,177.34,1,3.89,Digital Marketing,Advanced,1.0,TC00013,1
U01202,heidicampos,29,Female,julie05@outlook.com,1,1,0.0,0.0,1,4.45,Design,Advanced,1.0,TC00015,1
U01203,jared15,15,Male,meyerdavid@hotmail.com,16,16,114.225625,1827.61,11,3.033125,Business,Advanced,1.8,TC00040,2
U01204,johnny06,17,Female,whiteautumn@gmail.com,3,3,0.0,0.0,2,1.8499999999999999,Machine Learning,Advanced,2.0,TC00004,3
U01205,vanessagray,27,Male,erica64@hotmail.com,2,2,165.035,330.07,2,2.86,Data Science,Advanced,2.0,TC00016,2
U01206,seancastaneda,15,Female,andrewtaylor@outlook.com,1,1,37.89,37.89,1,1.3,Web Development,Advanced,1.0,TC00045,1
U01207,rachel72,30,Female,qsmith@hotmail.com,1,1,0.0,0.0,1,4.73,Machine Learning,Intermediate,0.0,TC00045,1
U01208,kimwilliam,27,Female,nielsenbrianna@outlook.com,1,1,0.0,0.0,1,4.11,Marketing,Intermediate,0.0,TC00027,1
